sentence	token	label
	Senior	I-ORG
	Secondary	I-ORG
	School	I-ORG
	so	O
	world	O
	has	O
	been	O
	benefited	O
	.	O
		
	stop-x	stop-x
		
	NOTHERN	B-ORG
	UGANDA	I-ORG
	SOCIAL	I-ORG
	ACTION	I-ORG
	FUND	I-ORG
	This	O
	is	O
	a	O
	Norwagian	B-ORG
	Founded	I-ORG
	organisation	I-ORG
	that	O
	has	O
	worked	O
	and	O
	helped	O
	the	O
	war	O
	torn	O
	zone	O
	of	O
	the	O
	North	O
	side	O
	of	O
	Uganda	B-LOC
	.	O
	NUSAFhas	B-ORG
	constructed	O
	schools	O
	","	O
	hospitals	O
	","	O
	plcaof	O
	worship	O
	","	O
	orphanage	O
	homes	O
	to	O
	mention	O
	but	O
	a	O
	few	O
	.	O
	Since	O
	the	O
	war	O
	begun	O
	in	O
	the	O
	North	O
	","	O
	they	O
	have	O
	really	O
	been	O
	there	O
	for	O
	the	O
	restless	O
	people	O
	","	O
	constructing	O
	homesteads	O
	and	O
	also	O
	caring	O
	for	O
	their	O
	livelihood	O
	.	O
	NUSAF	B-ORG
	is	O
	considered	O
	one	O
	of	O
	the	O
	best	O
	perfomers	O
	in	O
	the	O
	Northern	B-LOC
	region	I-LOC
	of	O
	Uganda	B-LOC
	","	O
	for	O
	facilitation	O
	of	O
	the	O
	needful	O
	wherever	O
	possible	O
	and	O
	without	O
	fail	O
	.	O
	You	O
	deserve	O
	the	O
	best	O
	stil	O
	.	O
		
	stop-x	stop-x
		
	Christians	B-ORG
	Sports	I-ORG
	Contact	I-ORG
	Uganda	I-ORG
	is	O
	a	O
	Norwagian	O
	founded	O
	organnisation	O
	It	O
	once	O
	a	O
	time	O
	worked	O
	in	O
	my	O
	home	O
	district	O
	of	O
	Masaka	B-LOC
	","	O
	with	O
	an	O
	aim	O
	of	O
	helping	O
	the	O
	youth	O
	advance	O
	through	O
	sports	O
	and	O
	cultuural	O
	activities	O
	.	O
	This	O
	organisation	O
	","	O
	siuated	O
	at	O
	Kamwokya	B-LOC
	#NAME?	I-LOC
	street	I-LOC
	in	O
	Kampala	B-LOC
	used	O
	to	O
	organise	O
	sports	O
	activities	O
	accross	O
	all	O
	our	O
	parishes	O
	in	O
	order	O
	to	O
	help	O
	the	O
	youth	O
	get	O
	together	O
	to	O
	fight	O
	for	O
	a	O
	common	O
	cause	O
	[	O
	poverty	O
	eradication	O
	]	O
	They	O
	also	O
	offered	O
	a	O
	chance	O
	to	O
	ne	O
	of	O
	our	O
	ellow	O
	youth	O
	a	O
	trip	O
	to	O
	the	O
	head	O
	offices	O
	in	O
	Norway	B-LOC
	","	O
	and	O
	the	O
	goal	O
	was	O
	to	O
	teach	O
	hi	O
	various	O
	sports	O
	and	O
	when	O
	is	O
	back	O
	","	O
	he	O
	teache	O
	the	O
	other	O
	youth	O
	he	O
	left	O
	Uganda	B-LOC
	.	O
	This	O
	was	O
	a	O
	real	O
	and	O
	perfect	O
	chance	O
	for	O
	the	O
	youth	O
	in	O
	my	O
	community	O
	","	O
	because	O
	they	O
	learnt	O
	alot	O
	of	O
	sports	O
	activities	O
	that	O
	we	O
	still	O
	enjoy	O
	and	O
	has	O
	pushed	O
	others	O
	to	O
	where	O
	they	O
	did	O
	n't	O
	expect	O
	to	O
	reach	O
	","	O
	like	O
	sports	O
	and	O
	games	O
	teachers	O
	in	O
	schools	O
	youth	O
	sports	O
	and	O
	culture	O
	representatives	O
	on	O
	district	O
	level	O
	.	O
	Christians	O
	sports	O
	contact	O
	made	O
	us	O
	whowe	O
	are	O
	in	O
	our	O
	community	O
	.	O
	long	O
	live	O
	CRISC	B-ORG
	.	O
	stop-x	stop-x
		
	At	O
	last	O
	years	O
	world	O
	champinshi[ps	O
	in	O
	Berlin	B-LOC
	","	O
	Moses	B-ADLT
	Kipsiro	I-ADLT
	turned	O
	down	O
	all	O
	intreviews	O
	requests	O
	after	O
	finishing	O
	fourth	O
	in	O
	5	O
	","	O
	0	O
	metres	O
	.	O
	From	O
	the	O
	track	O
	","	O
	he	O
	dashed	O
	straight	O
	through	O
	thr	O
	marked	O
	zone	O
	and	O
	frustration	O
	could	O
	actually	O
	be	O
	easilly	O
	read	O
	from	O
	his	O
	face	O
	.	O
	Quite	O
	understandable	O
	!	O
	It	O
	was	O
	n't	O
	the	O
	first	O
	time	O
	a	O
	medal	O
	had	O
	slpped	O
	out	O
	of	O
	his	O
	hands	O
	despite	O
	down	O
	acting	O
	the	O
	ealier	O
	stages	O
	of	O
	every	O
	race	O
	he	O
	competed	O
	in	O
	.	O
	Just	O
	five	O
	months	O
	before	O
	Berlin	B-LOC
	","	O
	Kipsoro	B-LOC
	had	O
	surrendered	O
	Gold	O
	to	O
	Ethiopia	B-ORG
	Gebre	I-ORG
	Gebre	I-ORG
	mariam	I-ORG
	in	O
	the	O
	last	O
	five	O
	meters	O
	of	O
	the	O
	world	B-ORG
	cross	I-ORG
	championships	O
	in	O
	Jordan	B-ADLT
	.	O
	His	O
	perfomance	O
	before	O
	and	O
	after	O
	jordan	O
	have	O
	all	O
	been	O
	too	O
	similar	O
	","	O
	good	O
	but	O
	not	O
	satisfying	O
	.	O
	Few	O
	months	O
	ago	O
	","	O
	it	O
	was	O
	rather	O
	safe	O
	to	O
	assume	O
	that	O
	Ugandas	O
	best	O
	runner	O
	had	O
	signed	O
	a	O
	pact	O
	with	O
	second	O
	position	O
	.	O
	He	O
	never	O
	looked	O
	like	O
	he	O
	would	O
	shed	O
	off	O
	his	O
	man	O
	tag	O
	in	O
	the	O
	long	O
	distace	O
	races	O
	that	O
	have	O
	been	O
	dominated	O
	by	O
	Kenya	B-LOC
	and	O
	Ethiopia	B-LOC
	.	O
	This	O
	is	O
	quite	O
	disappointing	O
	for	O
	an	O
	upcoming	O
	star	O
	like	O
	him	O
	","	O
	why	O
	trying	O
	to	O
	lose	O
	hope	O
	?	O
	Get	O
	on	O
	board	O
	please	O
	.	O
	stop-x	stop-x
		
	Bishop	B-ORG
	Kagwa	I-ORG
	football	I-ORG
	ternament	O
	has	O
	helped	O
	to	O
	unit	O
	the	O
	youth	O
	in	O
	Masaka	B-LOC
	Rakai	I-LOC
	","	O
	Ssembule	B-LOC
	and	O
	Kalangala	B-LOC
	districts	O
	.	O
	this	O
	ternamant	O
	is	O
	played	O
	on	O
	parish	O
	besis	O
	in	O
	Masaka	B-LOC
	Dioces	I-LOC
	","	O
	but	O
	it	O
	has	O
	helped	O
	many	O
	youth	O
	to	O
	express	O
	their	O
	tallents	O
	and	O
	form	O
	development	O
	projects	O
	.	O
		
	stop-x	stop-x
		
	Kampala	B-ORG
	City	I-ORG
	traders	I-ORG
	Association	I-ORG
	(	I-ORG
	KACITA	I-ORG
	)	I-ORG
	this	O
	is	O
	the	O
	umbratter	O
	body	O
	of	O
	all	O
	Kampala	B-LOC
	city	I-LOC
	traders	O
	.	O
	It	O
	has	O
	helped	O
	to	O
	encourage	O
	government	O
	to	O
	reduce	O
	taxes	O
	it	O
	provides	O
	loan	O
	scheme	O
	to	O
	young	O
	traders	O
	and	O
	it	O
	is	O
	the	O
	mouth	O
	pice	O
	of	O
	Uganda	B-LOC
	traders	O
	.	O
	stop-x	stop-x
		
	Films	O
	and	O
	plays	O
	are	O
	also	O
	ways	O
	through	O
	which	O
	people	O
	can	O
	know	O
	the	O
	dangers	O
	of	O
	AIDS	O
	in	O
	this	O
	way	O
	TASO	B-ORG
	has	O
	been	O
	bringing	O
	films	O
	and	O
	acting	O
	plays	O
	in	O
	our	O
	community	O
	about	O
	the	O
	way	O
	through	O
	which	O
	people	O
	aquire	O
	HIV	O
	/	O
	AIDS	O
	and	O
	prevention	O
	.	O
	These	O
	films	O
	and	O
	plays	O
	have	O
	taught	O
	us	O
	how	O
	to	O
	care	O
	and	O
	also	O
	look	O
	after	O
	the	O
	AIDS	O
	people	O
	and	O
	now	O
	we	O
	are	O
	aware	O
	of	O
	AIDS	O
	.	O
	stop-x	stop-x
		
	Jacinta	B-ADLT
	is	O
	a	O
	girl	O
	","	O
	she	O
	is	O
	the	O
	age	O
	of	O
	thirteen	O
	she	O
	is	O
	also	O
	an	O
	orphan	O
	","	O
	she	O
	was	O
	left	O
	behind	O
	with	O
	her	O
	sister	O
	Phoebe	B-ADLT
	.	O
	Jacinta	B-ADLT
	is	O
	the	O
	one	O
	who	B-ORG
	take	O
	care	O
	of	O
	the	O
	children	O
	because	O
	they	O
	were	O
	left	O
	when	O
	they	O
	were	O
	kids	O
	.	O
	She	O
	tried	O
	to	O
	look	O
	for	O
	food	O
	and	O
	shelter	O
	but	O
	the	O
	only	O
	thing	O
	she	O
	can	O
	do	O
	is	O
	to	O
	wash	O
	people	O
	s	O
	clothes	O
	and	O
	other	O
	duties	O
	.	O
	Jacinta	B-ADLT
	work	O
	for	O
	one	O
	year	O
	and	O
	abandoned	O
	because	O
	a	O
	person	O
	she	O
	was	O
	working	O
	for	O
	was	O
	so	O
	harsh	O
	and	O
	did	O
	not	O
	want	O
	to	O
	pay	O
	her	O
	.	O
		
	stop-x	stop-x
		
	During	O
	the	O
	riot	O
	in	O
	Kampala	B-LOC
	after	O
	the	O
	Kabaka	B-LOC
	of	O
	Buganda	B-LOC
	was	O
	refused	O
	to	O
	go	O
	to	O
	visit	O
	his	O
	people	O
	in	O
	Bugerere	B-LOC
	","	O
	The	O
	people	O
	started	O
	to	O
	fight	O
	the	O
	police	O
	and	O
	burnt	O
	government	O
	things	O
	like	O
	cars	O
	many	O
	people	O
	died	O
	and	O
	many	O
	were	O
	injured	O
	RED	B-ORG
	Cross	I-ORG
	helped	O
	very	O
	much	O
	to	O
	help	O
	all	O
	the	O
	people	O
	who	B-ORG
	were	O
	injured	O
	.	O
	stop-x	stop-x
		
	Masaka	B-ORG
	Research	I-ORG
	Center	I-ORG
	(	I-ORG
	MRC	I-ORG
	)	I-ORG
	helped	O
	to	O
	ettend	O
	it	O
	's	O
	services	O
	down	O
	in	O
	the	O
	villages	O
	this	O
	created	O
	information	O
	awereness	O
	of	O
	AIDS	O
	in	O
	village	O
	and	O
	helped	O
	to	O
	control	O
	the	O
	spread	O
	of	O
	HIV	O
	AIDS	O
	.	O
	MRC	B-ORG
	provide	O
	transport	O
	allowances	O
	to	O
	people	O
	from	O
	village	O
	to	O
	come	O
	and	O
	get	O
	drugs	O
	(	B-ORG
	ARVS	O
	)	O
	which	O
	also	O
	helped	O
	to	O
	stop	O
	the	O
	high	O
	spread	O
	of	O
	AIDS	O
	in	O
	Uganda	B-LOC
	.	O
	stop-x	stop-x
		
	TASO	B-ORG
	Uganda	I-ORG
	and	O
	Districy	B-ORG
	AIDS	I-ORG
	task	I-ORG
	force	O
	helped	O
	to	O
	extend	O
	AIDS	O
	services	O
	to	O
	prisoners	O
	in	O
	Masaka	B-LOC
	","	O
	this	O
	has	O
	helped	O
	the	O
	prisoners	O
	with	O
	HIV	O
	AIDS	O
	to	O
	live	O
	a	O
	healthy	O
	life	O
	a	O
	tool	O
	which	O
	also	O
	helped	O
	to	O
	control	O
	AIDS	O
	preed	O
	in	O
	Uganda	B-LOC
	's	O
	prison	O
	.	O
		
	stop-x	stop-x
		
	Rakai	B-ORG
	Health	I-ORG
	Science	I-ORG
	program	I-ORG
	come	O
	to	O
	Kasali	B-ORG
	Sub	I-ORG
	-	I-ORG
	county	I-ORG
	to	O
	provide	O
	free	O
	HIV	O
	care	O
	services	O
	to	O
	all	O
	people	O
	.	O
	There	O
	was	O
	free	O
	HIV	O
	testing	O
	and	O
	counselling	O
	people	O
	where	O
	taught	O
	how	O
	to	O
	avoid	O
	contracting	O
	HIV	O
	and	O
	how	O
	to	O
	care	O
	for	O
	sick	O
	people	O
	who	B-ORG
	are	O
	infected	O
	with	O
	HIV	O
	/	O
	AIDS	O
	.	O
	There	O
	was	O
	free	O
	condoms	O
	that	O
	were	O
	given	O
	to	O
	all	O
	those	O
	who	B-ORG
	wanted	O
	them	O
	and	O
	people	O
	were	O
	advised	O
	to	O
	be	O
	careful	O
	about	O
	their	O
	lives	O
	in	O
	order	O
	to	O
	avoid	O
	risks	O
	that	O
	can	O
	dispose	O
	them	O
	to	O
	HIV	O
	.	O
		
	stop-x	stop-x
		
	GOAL	B-ORG
	worked	O
	in	O
	Nabigasa	B-LOC
	sub	I-LOC
	county	I-LOC
	and	O
	build	O
	houses	O
	for	O
	poor	O
	families	O
	whose	O
	houses	O
	where	O
	in	O
	bad	O
	condition	O
	.	O
	Many	O
	poor	O
	people	O
	benefited	O
	from	O
	the	O
	free	O
	houses	O
	which	O
	were	O
	given	O
	to	O
	them	O
	at	O
	a	O
	free	O
	cost	O
	by	O
	GOAL	B-ORG
	.	O
	GOAL	B-ORG
	also	O
	took	O
	children	O
	especially	O
	school	O
	dropouts	O
	and	O
	taught	O
	them	O
	vocational	O
	skills	O
	.	O
	Many	O
	people	O
	went	O
	for	O
	buildng	O
	courses	O
	and	O
	they	O
	paid	O
	nothing	O
	on	O
	this	O
	full	O
	schorlarship	O
	of	O
	GOAL	B-ORG
	and	O
	now	O
	they	O
	can	O
	establish	O
	there	O
	own	O
	jobs	O
	to	O
	earn	O
	income	O
	from	O
	the	O
	skills	O
	that	O
	they	O
	learnt	O
	from	O
	GOAL	B-ORG
	.	O
		
	stop-x	stop-x
		
	Ssubii	B-ADLT
	Iyabaana	I-ADLT
	Kalisizo	I-ADLT
	has	O
	helped	O
	many	O
	orphans	O
	and	O
	vulnerable	O
	children	O
	by	O
	providing	O
	them	O
	with	O
	basic	O
	needs	O
	.	O
	especially	O
	families	O
	heaed	O
	by	O
	children	O
	have	O
	been	O
	helped	O
	so	O
	much	O
	.	O
	Ssubii	B-ADLT
	Iyabana	I-ADLT
	has	O
	provided	O
	education	O
	opportunity	O
	to	O
	these	O
	vulnerable	O
	children	O
	together	O
	with	O
	scholastic	O
	material	O
	support	O
	.	O
	Sometimes	O
	children	O
	have	O
	been	O
	given	O
	cothes	O
	and	O
	supported	O
	with	O
	maize	O
	flour	O
	and	O
	beens	O
	during	O
	days	O
	of	O
	poor	O
	harvest	O
	.	O
	Children	O
	who	B-ORG
	have	O
	been	O
	helped	O
	b	O
	this	O
	organisation	O
	have	O
	got	O
	a	O
	good	O
	improvement	O
	in	O
	their	O
	day	O
	to	O
	day	O
	life	O
	.	O
	stop-x	stop-x
		
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	programe	O
	has	O
	provided	O
	free	O
	HIV	O
	testing	O
	and	O
	counselling	O
	to	O
	many	O
	people	O
	in	O
	Luanda	B-LOC
	subcounty	I-LOC
	.	O
	The	O
	testing	O
	is	O
	confidential	O
	and	O
	done	O
	with	O
	individual	O
	consent	O
	.	O
	Counselling	O
	was	O
	provided	O
	by	O
	friendly	O
	counselors	O
	to	O
	individuals	O
	or	O
	groups	O
	of	O
	people	O
	who	B-ORG
	wanted	O
	to	O
	know	O
	more	O
	about	O
	HIV	O
	/	O
	AIDS	O
	and	O
	how	O
	to	O
	protect	O
	them	O
	elves	O
	from	O
	getting	O
	the	O
	disease	O
	.	O
	Counseling	O
	also	O
	helped	O
	those	O
	who	B-ORG
	had	O
	HIV	O
	/	O
	AIDS	O
	to	O
	live	O
	positively	O
	and	O
	avoid	O
	self	O
	stigma	O
	.	O
	stop-x	stop-x
		
	Many	O
	people	O
	in	O
	Kyotera	B-LOC
	have	O
	benefited	O
	from	O
	free	O
	HIV	O
	/	O
	AIDS	O
	services	O
	provided	O
	by	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	programe	O
	.	O
	these	O
	include	O
	free	O
	and	O
	confidential	O
	HIV	O
	testing	O
	","	O
	free	O
	counesling	O
	to	O
	individuals	O
	and	O
	families	O
	which	O
	are	O
	either	O
	affected	O
	or	O
	infected	O
	by	O
	HIV	O
	/	O
	AIDS	O
	and	O
	free	O
	ARVS	O
	.	O
	These	O
	services	O
	are	O
	brought	O
	near	O
	to	O
	people	O
	in	O
	their	O
	community	O
	centers	O
	and	O
	health	O
	centers	O
	in	O
	Kyotera	B-LOC
	.	O
	The	O
	services	O
	provided	O
	are	O
	totaly	O
	free	O
	and	O
	of	O
	a	O
	giid	O
	quality	O
	that	O
	many	O
	people	O
	appreciate	O
	them	O
	.	O
		
	stop-x	stop-x
		
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	provided	O
	HIV	O
	/	O
	AIDS	O
	related	O
	services	O
	in	O
	Kyotera	B-LOC
	town	I-LOC
	.	O
	It	O
	distributed	O
	free	O
	food	O
	to	O
	clients	O
	and	O
	their	O
	families	O
	","	O
	ARVS	O
	were	O
	also	O
	given	O
	at	O
	a	O
	free	O
	cost	O
	to	O
	those	O
	who	B-ORG
	were	O
	on	O
	the	O
	ARV	O
	programe	O
	and	O
	living	O
	with	O
	HIV	O
	/	O
	AIDS	O
	.	O
	People	O
	were	O
	advised	O
	to	O
	turn	O
	up	O
	free	O
	medical	O
	male	O
	circumcision	O
	at	O
	the	O
	health	O
	facility	O
	of	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	project	I-ORG
	.	O
	Many	O
	people	O
	who	B-ORG
	wanted	O
	this	O
	science	O
	went	O
	an	O
	got	O
	it	O
	.	O
		
	stop-x	stop-x
		
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	helped	O
	the	O
	people	O
	of	O
	Kyotera	B-LOC
	with	O
	free	O
	HIV	O
	/	O
	AIDS	O
	services	O
	.	O
	working	O
	from	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	organised	O
	days	O
	on	O
	which	O
	health	O
	science	O
	program	O
	organised	O
	days	O
	in	O
	which	O
	they	O
	came	O
	to	O
	Kyotera	B-LOC
	town	I-LOC
	and	O
	educated	O
	people	O
	about	O
	HIV	O
	/	O
	AIDS	O
	.	O
	Some	O
	people	O
	who	B-ORG
	qualified	O
	to	O
	get	O
	ant	O
	retroviral	O
	it	O
	freely	O
	from	O
	this	O
	program	O
	.	O
	people	O
	where	O
	also	O
	given	O
	a	O
	chance	O
	of	O
	getting	O
	freely	O
	from	O
	this	O
	program	O
	.	O
	people	O
	where	O
	also	O
	given	O
	a	O
	chance	O
	of	O
	getting	O
	free	O
	medical	O
	male	O
	circumcision	O
	from	O
	the	O
	health	O
	facility	O
	of	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	.	O
		
	stop-x	stop-x
		
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	provided	O
	free	O
	counseling	O
	and	O
	testing	O
	for	O
	HIV	O
	to	O
	people	O
	living	O
	in	O
	Kyotera	B-LOC
	town	I-LOC
	.	O
	counseling	O
	helped	O
	people	O
	to	O
	understand	O
	beter	O
	about	O
	them	O
	selves	O
	and	O
	HIV	O
	/	O
	AIDS	O
	then	O
	make	O
	informed	O
	choices	O
	in	O
	life	O
	so	O
	that	O
	they	O
	can	O
	stay	O
	free	O
	from	O
	HIV	O
	.	O
	In	O
	case	O
	they	O
	are	O
	found	O
	HIV	O
	negative	O
	and	O
	also	O
	to	O
	accept	O
	and	O
	do	O
	what	O
	is	O
	needed	O
	in	O
	ease	O
	they	O
	are	O
	found	O
	to	O
	be	O
	HIV	O
	positive	O
	.	O
	People	O
	in	O
	Kyotera	B-LOC
	were	O
	encouraged	O
	to	O
	got	O
	the	O
	health	O
	facility	O
	of	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	for	O
	free	O
	medical	O
	male	O
	circumcision	O
	which	O
	was	O
	to	O
	make	O
	them	O
	have	O
	reduced	O
	chances	O
	of	O
	acquiring	O
	sexually	O
	transmitted	O
	HIV	O
	.	O
		
	stop-x	stop-x
		
	Rakai	B-ORG
	Health	I-ORG
	Science	I-ORG
	program	I-ORG
	provide	O
	free	O
	HIV	O
	/	O
	AIDS	O
	care	O
	services	O
	in	O
	Kyotera	B-LOC
	town	I-LOC
	.	O
	People	O
	who	B-ORG
	had	O
	tested	O
	positive	O
	were	O
	being	O
	given	O
	septrine	O
	while	O
	others	O
	were	O
	given	O
	more	O
	AVRs	O
	.	O
	There	O
	was	O
	free	O
	and	O
	confidential	O
	counselling	O
	and	O
	testing	O
	to	O
	all	O
	who	B-ORG
	wanted	O
	to	O
	test	O
	.	O
	Families	O
	were	O
	visited	O
	and	O
	given	O
	psychological	O
	support	O
	in	O
	difficult	O
	aspects	O
	people	O
	were	O
	taught	O
	how	O
	to	O
	go	O
	on	O
	with	O
	their	O
	life	O
	knowing	O
	that	O
	HIV	O
	/	O
	AIDS	O
	has	O
	no	O
	cure	O
	but	O
	together	O
	they	O
	can	O
	manage	O
	the	O
	challenges	O
	.	O
	Some	O
	clients	O
	of	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	got	O
	free	O
	food	O
	stuffs	O
	especially	O
	those	O
	who	B-ORG
	had	O
	young	O
	children	O
	living	O
	with	O
	HIV	O
	/	O
	AIDS	O
	.	O
	stop-x	stop-x
		
	Many	O
	youth	O
	involves	O
	in	O
	bad	O
	activities	O
	","	O
	they	O
	were	O
	taking	O
	drugs	O
	which	O
	destroy	O
	their	O
	lives	O
	.	O
	Benson	B-ADLT
	is	O
	a	O
	boy	O
	who	B-ORG
	lives	O
	with	O
	his	O
	brother	O
	and	O
	wife	O
	because	O
	both	O
	father	O
	and	O
	mother	O
	died	O
	and	O
	abandoned	O
	them	O
	.	O
	Benson	B-ADLT
	's	O
	brother	O
	called	O
	Zedekia	B-ADLT
	","	O
	and	O
	zedekia	O
	is	O
	the	O
	elder	O
	brother	O
	but	O
	he	O
	uses	O
	a	O
	lot	O
	of	O
	drug	O
	abuse	O
	both	O
	alcohol	O
	and	O
	bhang	O
	which	O
	destroy	O
	his	O
	life	O
	and	O
	he	O
	became	O
	mad	O
	person	O
	.	O
	Benson	B-ADLT
	also	O
	followed	O
	his	O
	brother	O
	's	O
	customs	O
	even	O
	him	O
	he	O
	use	O
	to	O
	take	O
	alcohol	O
	and	O
	bhang	O
	because	O
	he	O
	always	O
	walk	O
	with	O
	bad	O
	people	O
	who	B-ORG
	deceive	O
	him	O
	.	O
		
	stop-x	stop-x
		
	The	O
	UCC	B-ORG
	has	O
	allocated	O
	funds	O
	towards	O
	the	O
	cout	O
	of	O
	pilot	O
	project	O
	for	O
	Nation	O
	post	O
	codes	O
	and	O
	addressing	O
	system	O
	to	O
	be	O
	implemented	O
	in	O
	Entebe	B-LOC
	Municipality	I-LOC
	.	O
	This	O
	project	O
	is	O
	being	O
	implemented	O
	in	O
	collaboration	O
	with	O
	the	O
	ministry	B-ORG
	of	I-ORG
	information	I-ORG
	and	O
	communications	O
	technology	O
	and	O
	other	O
	stake	O
	holder	O
	government	O
	institutions	O
	namely	O
	ministry	O
	of	O
	land	O
	","	O
	housing	O
	and	O
	urban	O
	development	O
	.	O
	Uganda	B-ORG
	Bureau	I-ORG
	of	I-ORG
	Standards	I-ORG
	and	O
	posta	O
	Uganda	O
	in	O
	line	O
	with	O
	Governments	O
	efforts	O
	of	O
	imprving	O
	commications	O
	infrastructgure	O
	in	O
	the	O
	country	O
	.	O
	This	O
	bidding	O
	will	O
	help	O
	to	O
	be	O
	conducted	O
	in	O
	accordance	O
	with	O
	the	O
	open	O
	domestic	O
	conducted	O
	with	O
	the	O
	government	B-ORG
	of	I-ORG
	Uganda	I-ORG
	so	O
	as	O
	to	O
	help	O
	the	O
	bidders	O
	to	O
	get	O
	more	O
	information	O
	and	O
	knowledge	O
	about	O
	the	O
	bidding	O
	.	O
	stop-x	stop-x
		
	SAM	B-ORG
	K.	I-ORG
	K.	I-ORG
	KUTEESA	I-ORG
	This	O
	fored	O
	looking	O
	man	O
	has	O
	helped	O
	his	O
	village	O
	and	O
	all	O
	over	O
	the	O
	whole	O
	country	O
	.	O
	He	O
	is	O
	living	O
	in	O
	Ssembabule	B-LOC
	district	I-LOC
	.	O
	He	O
	is	O
	the	O
	owner	O
	of	O
	Mbabule	B-ORG
	F.	I-ORG
	M	I-ORG
	which	O
	has	O
	done	O
	much	O
	in	O
	employing	O
	very	O
	many	O
	employees	O
	like	O
	David	B-ADLT
	Kabanda	I-ADLT
	and	O
	Simbwa	B-ADLT
	Lawrence	I-ADLT
	.	O
	He	O
	has	O
	also	O
	promoted	O
	the	O
	health	O
	","	O
	economic	O
	and	O
	social	O
	standards	O
	of	O
	his	O
	people	O
	by	O
	providing	O
	free	O
	income	O
	to	O
	put	O
	in	O
	their	O
	businesses	O
	and	O
	availing	O
	them	O
	with	O
	very	O
	many	O
	schools	O
	like	O
	Ssede	B-ORG
	junior	I-ORG
	academy	I-ORG
	.	O
	stop-x	stop-x
		
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	programe	O
	has	O
	offered	O
	free	O
	HIV	O
	/	O
	AIDS	O
	testing	O
	and	O
	treatment	O
	to	O
	many	O
	people	O
	in	O
	kyotera	B-LOC
	town	I-LOC
	council	I-LOC
	.	O
	Many	O
	people	O
	who	B-ORG
	could	O
	not	O
	afford	O
	to	O
	pay	O
	for	O
	HIV	O
	/	O
	AIDS	O
	treatment	O
	and	O
	testing	O
	have	O
	benefited	O
	from	O
	these	O
	free	O
	services	O
	.	O
	Families	O
	have	O
	also	O
	benefited	O
	from	O
	family	O
	counseling	O
	offered	O
	to	O
	people	O
	to	O
	help	O
	them	O
	cope	O
	up	O
	with	O
	the	O
	problem	O
	of	O
	HIV	O
	/	O
	AIDS	O
	and	O
	to	O
	continue	O
	protecting	O
	other	O
	family	O
	members	O
	from	O
	aquiring	O
	the	O
	disease	O
	.	O
	So	O
	many	O
	people	O
	have	O
	realised	O
	that	O
	they	O
	can	O
	live	O
	positively	O
	and	O
	take	O
	care	O
	of	O
	their	O
	families	O
	despite	O
	of	O
	being	O
	HIV	O
	positive	O
	due	O
	to	O
	counseling	O
	care	O
	and	O
	support	O
	from	O
	Rakai	B-ORG
	health	I-ORG
	science	I-ORG
	program	I-ORG
	.	O
	stop-x	stop-x
		
	NAADS	B-ORG
	has	O
	helped	O
	many	O
	people	O
	in	O
	Bulinda	B-LOC
	to	O
	Boost	O
	ther	O
	Agricultural	O
	produces	O
	.	O
	It	O
	has	O
	done	O
	this	O
	through	O
	proving	O
	people	O
	with	O
	different	O
	kinds	O
	of	O
	crops	O
	and	O
	animals	O
	such	O
	crops	O
	include	O
	banana	O
	plants	O
	","	O
	cassava	O
	","	O
	sweet	O
	potato	O
	beans	O
	and	O
	naize	O
	but	O
	of	O
	which	O
	grow	O
	very	O
	fast	O
	in	O
	turn	O
	to	O
	reduce	O
	poverty	O
	and	O
	famine	O
	and	O
	animals	O
	include	O
	pigs	O
	","	O
	as	O
	well	O
	as	O
	bird	O
	but	O
	which	O
	also	O
	matures	O
	very	O
	fast	O
	.	O
	But	O
	not	O
	only	O
	giving	O
	them	O
	birds	O
	and	O
	animals	O
	but	O
	also	O
	their	O
	feeds	O
	for	O
	about	O
	six	O
	months	O
	which	O
	was	O
	so	O
	great	O
	to	O
	most	O
	of	O
	the	O
	people	O
	in	O
	Bulinda	B-LOC
	.	O
	And	O
	it	O
	has	O
	help	O
	them	O
	to	O
	biuld	O
	the	O
	houses	O
	for	O
	both	O
	animals	O
	and	O
	birds	O
	which	O
	also	O
	made	O
	the	O
	people	O
	become	O
	very	O
	much	O
	social	O
	.	O
	Because	O
	it	O
	has	O
	also	O
	told	O
	the	O
	people	O
	to	O
	for	O
	groups	O
	in	O
	such	O
	way	O
	that	O
	one	O
	without	O
	land	O
	for	O
	growing	O
	crops	O
	can	O
	learn	O
	animals	O
	and	O
	birds	O
	and	O
	one	O
	with	O
	enough	O
	land	O
	can	O
	benefit	O
	in	O
	looth	O
	but	O
	but	O
	not	O
